latitude,longitude,total_frp,avg_frp,max_frp,fire_count,avg_brightness,max_brightness,acq_datetime_min,acq_datetime_max,fire_intensity_score
-13.850000000000001,133.0,323.0,9.5,35.0,34,332.99,367.0,2019-10-03 16:00:00,2019-10-05 17:00:00,0.4
-13.850000000000001,134.20000000000002,2499.6,52.08,404.9,48,354.33,367.0,2019-09-07 04:05:00,2019-09-08 04:20:00,2.8
-13.850000000000001,134.25,696.6,21.77,240.6,32,334.09,382.9,2019-09-03 04:14:00,2019-09-08 17:09:00,0.8
-13.850000000000001,134.3,184.2,7.08,18.7,26,328.88,367.0,2019-09-08 15:28:00,2019-09-10 05:23:00,0.2
-13.850000000000001,134.35,4.7,4.7,4.7,1,351.1,351.1,2019-09-11 05:04:00,2019-09-11 05:04:00,0.0
-13.850000000000001,134.4,11.6,5.8,7.7,2,341.4,342.7,2019-09-12 04:46:00,2019-09-12 04:46:00,0.0
-13.850000000000001,135.6,843.2,27.2,88.6,31,346.55,367.0,2019-12-21 05:06:00,2019-12-26 05:12:00,0.9
-13.850000000000001,135.65,154.7,22.1,40.4,7,343.3,355.9,2019-12-22 04:48:00,2019-12-26 05:12:00,0.2
-13.850000000000001,135.70000000000002,1353.3,19.06,165.5,71,339.72,367.0,2019-12-21 03:58:00,2019-12-25 03:54:00,1.5
-13.850000000000001,135.75,1089.7,12.67,96.2,86,345.38,370.8,2019-12-17 04:42:00,2019-12-24 04:29:00,1.2
-13.850000000000001,135.8,539.7,13.49,49.2,40,344.78,367.0,2019-12-13 04:18:00,2019-12-29 04:18:00,0.6
-13.850000000000001,135.85,216.8,43.36,87.2,5,337.46,346.7,2019-12-18 04:24:00,2019-12-18 05:06:00,0.2
-13.850000000000001,135.9,66.9,9.56,22.8,7,351.07,367.0,2019-12-18 04:24:00,2019-12-19 04:06:00,0.1
-13.850000000000001,136.15,16.0,8.0,12.4,2,343.7,347.0,2019-10-14 04:42:00,2019-10-15 04:24:00,0.0
-13.850000000000001,136.20000000000002,59.9,7.49,10.4,8,344.88,367.0,2019-09-29 04:27:00,2019-12-01 04:42:00,0.1
-13.850000000000001,136.25,64.2,7.13,14.9,9,339.71,367.0,2019-10-18 05:06:00,2019-10-24 04:54:00,0.1
-13.850000000000001,136.5,75.2,6.84,32.3,11,334.42,353.7,2019-09-07 04:05:00,2019-09-14 04:08:00,0.1
-13.850000000000001,136.55,97.2,10.8,23.9,9,340.37,367.0,2019-09-14 04:08:00,2019-09-15 04:54:00,0.1
-13.850000000000001,136.65,264.4,12.59,40.7,21,339.48,356.6,2019-11-02 04:54:00,2019-11-11 04:47:00,0.3
-13.850000000000001,136.70000000000002,768.2,11.64,62.6,66,342.98,367.0,2019-09-06 04:58:00,2019-12-15 03:42:00,0.9
-13.850000000000001,136.75,179.5,11.97,26.7,15,339.58,367.0,2019-09-19 04:14:00,2019-12-25 03:54:00,0.2
-13.850000000000001,136.8,95.9,11.99,37.8,8,340.75,367.0,2019-10-21 04:12:00,2019-12-15 03:42:00,0.1
-13.850000000000001,136.85,59.4,59.4,59.4,1,367.0,367.0,2019-12-04 03:48:00,2019-12-04 03:48:00,0.1
-13.850000000000001,141.55,63.1,63.1,63.1,1,317.2,317.2,2019-09-20 03:34:00,2019-09-20 03:34:00,0.1
-13.850000000000001,141.6,18.3,9.15,11.9,2,355.05,367.0,2019-10-20 04:30:00,2019-10-20 04:30:00,0.0
-13.850000000000001,142.65,3.1,3.1,3.1,1,332.4,332.4,2020-01-20 04:06:00,2020-01-20 04:06:00,0.0
-13.850000000000001,143.15,45.8,9.16,14.5,5,337.1,346.8,2019-10-24 04:54:00,2020-01-08 04:30:00,0.1
-13.850000000000001,143.20000000000002,125.2,12.52,29.4,10,336.5,367.0,2019-10-22 15:00:00,2019-10-24 04:54:00,0.1
-13.850000000000001,143.25,103.3,7.38,21.9,14,331.46,352.2,2019-10-23 03:36:00,2019-10-24 16:06:00,0.1
-13.8,129.85,98.9,7.61,13.6,13,343.2,367.0,2019-10-21 17:00:00,2019-10-23 05:12:00,0.1
-13.8,129.9,190.1,15.84,23.7,12,351.3,367.0,2019-10-22 05:36:00,2019-10-23 05:12:00,0.2
-13.8,130.15,3.8,3.8,3.8,1,342.4,342.4,2019-10-24 04:54:00,2019-10-24 04:54:00,0.0
-13.8,130.4,9.8,4.9,4.9,2,338.35,345.7,2019-11-12 04:00:00,2019-11-12 04:00:00,0.0
-13.8,130.65,169.8,42.45,84.4,4,337.08,354.7,2019-09-12 04:23:00,2019-09-14 04:08:00,0.2
-13.8,130.70000000000002,480.4,12.01,59.9,40,340.71,367.0,2019-09-10 16:31:00,2019-09-14 04:08:00,0.5
-13.8,130.9,789.9,31.6,98.0,25,352.91,367.0,2019-11-23 03:54:00,2019-11-24 05:12:00,0.9
-13.8,130.95000000000002,265.7,15.63,51.4,17,344.68,367.0,2019-11-23 03:54:00,2019-11-25 04:54:00,0.3
-13.8,131.0,49.5,12.38,21.7,4,355.4,367.0,2019-11-23 05:30:00,2019-11-24 05:12:00,0.1
-13.8,131.1,17.0,17.0,17.0,1,330.7,330.7,2019-12-10 01:28:00,2019-12-10 01:28:00,0.0
-13.8,131.25,6.3,6.3,6.3,1,335.7,335.7,2019-12-08 04:12:00,2019-12-08 04:12:00,0.0
-13.8,132.65,30.0,7.5,13.3,4,346.28,350.7,2019-12-17 04:42:00,2019-12-18 04:24:00,0.0
-13.8,132.70000000000002,148.2,9.26,16.4,16,329.36,349.5,2019-11-26 13:30:00,2019-12-15 16:30:00,0.2
-13.8,132.85,338.7,8.91,24.8,38,341.74,367.0,2019-10-02 05:06:00,2019-10-05 04:12:00,0.4
-13.8,132.9,3591.4,26.41,145.8,136,341.56,367.0,2019-10-02 16:18:00,2019-10-07 05:12:00,4.0
-13.8,132.95000000000002,1737.0,15.1,206.3,115,339.01,367.0,2019-10-04 04:30:00,2019-10-07 05:12:00,1.9
-13.8,133.0,0.9,0.9,0.9,1,304.5,304.5,2019-10-04 15:36:00,2019-10-04 15:36:00,0.0
-13.8,134.15,88.2,22.05,31.1,4,341.85,344.6,2019-09-08 04:20:00,2019-09-08 04:47:00,0.1
-13.8,134.20000000000002,786.2,18.72,140.9,42,341.43,367.0,2019-09-07 13:30:00,2019-09-09 16:50:00,0.9
-13.8,134.25,124.7,6.24,28.2,20,320.69,367.0,2019-09-09 16:50:00,2019-09-12 15:53:00,0.1
-13.8,134.3,16.2,4.05,6.4,4,341.8,347.5,2019-09-09 04:02:00,2019-09-09 04:02:00,0.0
-13.8,135.65,435.8,33.52,182.5,13,343.89,367.0,2019-11-09 04:54:00,2019-11-10 04:36:00,0.5
-13.8,135.70000000000002,567.3,12.07,103.0,47,342.46,367.0,2019-11-07 03:54:00,2019-12-29 04:47:00,0.6
-13.8,135.75,875.8,16.52,69.6,53,348.82,367.0,2019-12-16 05:00:00,2019-12-28 04:36:00,1.0
-13.8,135.8,5.6,5.6,5.6,1,340.1,340.1,2019-12-26 05:12:00,2019-12-26 05:12:00,0.0
-13.8,136.15,192.1,6.4,16.0,30,340.67,367.0,2019-09-11 05:04:00,2019-10-14 04:42:00,0.2
-13.8,136.20000000000002,132.0,7.33,12.9,18,343.22,367.0,2019-10-13 05:00:00,2019-12-20 03:48:00,0.1
-13.8,136.25,514.4,7.35,22.3,70,341.11,367.0,2019-10-19 04:48:00,2019-11-11 04:18:00,0.6
-13.8,136.55,8.0,8.0,8.0,1,343.4,343.4,2019-09-29 04:27:00,2019-09-29 04:27:00,0.0
-13.8,136.6,142.8,47.6,97.0,3,353.17,366.8,2019-09-01 04:41:00,2019-09-01 04:52:00,0.2
-13.8,136.65,361.6,8.22,53.0,44,338.49,356.6,2019-09-01 04:41:00,2019-11-15 04:42:00,0.4
-13.8,136.70000000000002,247.6,13.76,100.5,18,340.14,361.1,2019-09-01 04:41:00,2019-09-10 04:35:00,0.3
-13.8,143.20000000000002,592.8,10.98,58.3,54,337.35,367.0,2019-10-20 04:30:00,2019-10-23 03:36:00,0.7
-13.8,143.25,1198.6,6.77,38.5,177,332.27,367.0,2019-10-13 03:18:00,2019-10-23 03:36:00,1.3
-13.8,143.3,135.0,8.44,27.7,16,324.88,367.0,2019-10-16 15:12:00,2019-11-12 04:00:00,0.2
-13.75,129.85,160.1,6.96,23.8,23,338.65,367.0,2019-10-22 05:36:00,2019-10-23 05:12:00,0.2
-13.75,129.9,389.9,7.22,78.1,54,331.21,367.0,2019-10-21 17:00:00,2019-11-21 05:24:00,0.4
-13.75,129.95000000000002,339.7,6.93,35.7,49,336.6,367.0,2019-10-21 04:12:00,2019-11-04 04:48:00,0.4
-13.75,130.35,484.6,30.29,132.8,16,356.7,376.4,2019-09-15 04:54:00,2020-01-01 05:00:00,0.5
-13.75,130.65,1140.4,40.73,372.1,28,345.88,367.4,2019-09-08 04:21:00,2019-09-10 16:31:00,1.3
-13.75,130.70000000000002,364.4,7.01,86.8,52,320.24,367.0,2019-09-02 04:33:00,2019-09-13 04:27:00,0.4
-13.75,130.75,3.5,3.5,3.5,1,335.6,335.6,2019-10-01 05:30:00,2019-10-01 05:30:00,0.0
-13.75,130.8,987.8,197.56,376.3,5,359.22,367.0,2019-11-15 04:23:00,2019-11-15 04:42:00,1.1
-13.75,130.85,2161.2,113.75,807.2,19,352.44,378.1,2019-11-15 04:23:00,2019-11-19 05:06:00,2.4
-13.75,130.9,94.4,18.88,69.7,5,320.7,337.8,2019-11-17 13:36:00,2019-11-29 01:46:00,0.1
-13.75,131.05,329.8,29.98,73.8,11,343.16,367.0,2019-11-24 04:17:00,2019-12-10 05:12:00,0.4
-13.75,131.4,55.5,27.75,28.2,2,337.9,338.5,2019-12-18 05:06:00,2019-12-18 05:06:00,0.1
-13.75,131.45000000000002,193.1,10.16,74.0,19,315.36,343.2,2019-11-20 14:06:00,2019-12-18 02:17:00,0.2
-13.75,131.55,1.6,1.6,1.6,1,337.8,337.8,2019-12-17 04:42:00,2019-12-17 04:42:00,0.0
-13.75,132.70000000000002,182.5,16.59,58.5,11,344.15,367.0,2019-12-17 04:42:00,2019-12-20 16:36:00,0.2
-13.75,132.75,21.9,10.95,20.6,2,328.2,354.4,2019-12-23 15:36:00,2019-12-24 04:12:00,0.0
-13.75,132.8,14.8,3.7,5.2,4,332.45,350.9,2019-12-25 16:42:00,2019-12-26 05:12:00,0.0
-13.75,132.9,304.6,23.43,95.6,13,324.6,367.0,2019-10-06 03:54:00,2019-10-07 05:12:00,0.3
-13.75,132.95000000000002,433.3,9.85,21.9,44,344.2,367.0,2019-10-05 17:00:00,2019-10-06 16:42:00,0.5
-13.75,134.45000000000002,145.3,18.16,26.6,8,341.94,356.9,2019-11-09 16:06:00,2019-11-17 04:06:00,0.2
-13.75,135.70000000000002,118.2,9.85,23.7,12,348.26,367.0,2019-11-09 04:54:00,2019-12-21 05:06:00,0.1
-13.75,135.75,609.6,8.83,82.8,69,343.91,367.0,2019-12-15 04:35:00,2019-12-23 04:30:00,0.7
-13.75,135.8,111.7,22.34,77.7,5,334.56,340.5,2019-09-20 03:55:00,2019-12-17 04:42:00,0.1
-13.75,136.1,27.3,9.1,11.6,3,334.47,339.7,2019-10-06 03:54:00,2019-10-07 05:12:00,0.0
-13.75,136.15,18.0,3.6,4.2,5,334.96,342.0,2019-09-11 05:04:00,2019-12-23 04:30:00,0.0
-13.75,136.20000000000002,221.9,5.84,18.7,38,337.46,367.0,2019-10-05 04:12:00,2019-12-24 04:12:00,0.2
-13.75,136.25,7.2,2.4,4.5,3,331.03,347.9,2019-10-15 15:30:00,2019-10-16 04:06:00,0.0
-13.75,136.65,46.1,4.19,7.0,11,337.25,349.0,2019-10-14 04:42:00,2019-10-16 04:06:00,0.1
-13.75,136.85,0.4,0.4,0.4,1,306.6,306.6,2019-10-22 16:42:00,2019-10-22 16:42:00,0.0
-13.75,141.55,42.8,10.7,13.4,4,347.9,356.5,2019-10-17 03:48:00,2019-10-18 03:30:00,0.0
-13.75,141.6,358.2,11.94,41.8,30,344.02,367.0,2019-10-17 03:48:00,2019-11-12 04:00:00,0.4
-13.75,142.95000000000002,7.7,7.7,7.7,1,367.0,367.0,2019-12-16 03:18:00,2019-12-16 03:18:00,0.0
-13.75,143.0,42.7,8.54,18.7,5,335.16,342.0,2019-12-16 03:18:00,2019-12-18 04:24:00,0.0
-13.75,143.1,119.3,8.52,21.2,14,343.88,367.0,2019-12-17 03:00:00,2019-12-18 04:24:00,0.1
-13.75,143.15,574.6,11.05,94.7,52,339.36,367.0,2019-10-09 15:42:00,2019-10-12 03:42:00,0.6
-13.75,143.20000000000002,222.6,7.95,37.0,28,335.78,357.1,2019-10-04 15:36:00,2019-10-27 04:00:00,0.2
-13.75,143.25,634.1,4.14,20.1,153,327.5,367.0,2019-10-07 03:36:00,2019-10-23 03:36:00,0.7
-13.75,143.3,92.7,4.64,18.6,20,324.85,347.4,2019-10-17 03:48:00,2019-11-12 04:00:00,0.1
-13.700000000000001,129.85,400.7,6.68,49.8,60,332.48,367.0,2019-10-21 04:12:00,2019-10-23 16:24:00,0.4
-13.700000000000001,129.9,1753.6,20.16,178.0,87,344.9,367.0,2019-10-19 04:48:00,2019-10-23 05:12:00,2.0
-13.700000000000001,129.95000000000002,9.1,4.55,5.9,2,341.45,342.3,2019-10-20 04:30:00,2019-10-20 04:30:00,0.0
-13.700000000000001,130.0,72.9,36.45,38.2,2,347.15,351.6,2019-10-09 04:36:00,2019-10-09 04:36:00,0.1
-13.700000000000001,130.05,11.1,11.1,11.1,1,332.9,332.9,2019-10-15 04:24:00,2019-10-15 04:24:00,0.0
-13.700000000000001,130.4,248.6,8.57,37.5,29,318.29,344.1,2019-11-21 04:30:00,2019-12-10 01:28:00,0.3
-13.700000000000001,130.45000000000002,34.3,11.43,30.7,3,321.63,340.3,2019-11-22 01:40:00,2019-11-22 17:00:00,0.0
-13.700000000000001,130.6,535.6,267.8,311.2,2,345.0,348.6,2019-09-12 04:23:00,2019-09-12 04:23:00,0.6
-13.700000000000001,130.65,686.5,8.92,65.1,77,325.24,367.0,2019-09-09 05:42:00,2019-11-02 05:24:00,0.8
-13.700000000000001,130.70000000000002,1.5,1.5,1.5,1,309.5,309.5,2019-09-10 16:31:00,2019-09-10 16:31:00,0.0
-13.700000000000001,130.8,454.2,20.65,127.6,22,327.53,367.0,2019-11-15 04:42:00,2019-11-19 05:06:00,0.5
-13.700000000000001,130.85,3335.1,59.56,464.8,56,340.71,425.2,2019-11-15 04:42:00,2019-11-17 16:54:00,3.7
-13.700000000000001,130.9,302.2,10.07,40.3,30,334.68,367.0,2019-11-17 01:22:00,2019-11-18 05:24:00,0.3
-13.700000000000001,130.95000000000002,110.9,8.53,15.5,13,347.01,367.0,2019-11-18 05:24:00,2019-12-14 05:42:00,0.1
-13.700000000000001,131.35,172.0,86.0,132.0,2,326.8,339.6,2019-11-12 05:30:00,2019-11-19 13:24:00,0.2
-13.700000000000001,131.4,29.7,14.85,27.2,2,338.55,340.5,2019-11-12 05:42:00,2019-12-18 05:06:00,0.0
-13.700000000000001,131.45000000000002,26.3,3.76,11.7,7,318.46,345.0,2019-11-20 16:00:00,2019-12-11 04:54:00,0.0
-13.700000000000001,132.65,26.2,13.1,18.2,2,337.1,337.8,2019-12-24 04:12:00,2019-12-24 04:12:00,0.0
-13.700000000000001,132.70000000000002,410.9,10.54,41.4,39,335.43,367.0,2019-12-17 04:42:00,2019-12-24 04:12:00,0.5
-13.700000000000001,132.75,942.3,15.2,97.5,62,330.5,367.0,2019-12-20 16:36:00,2019-12-25 03:54:00,1.1
-13.700000000000001,132.8,256.1,23.28,129.8,11,345.96,377.0,2019-12-25 03:54:00,2019-12-26 05:12:00,0.3
-13.700000000000001,134.05,5.2,5.2,5.2,1,331.0,331.0,2019-11-07 03:54:00,2019-11-07 03:54:00,0.0
-13.700000000000001,134.1,83.9,83.9,83.9,1,353.5,353.5,2019-11-07 03:54:00,2019-11-07 03:54:00,0.1
-13.700000000000001,134.35,127.6,7.09,32.9,18,327.19,358.0,2019-09-13 05:06:00,2019-11-03 05:06:00,0.1
-13.700000000000001,134.45000000000002,47.2,23.6,26.6,2,347.7,351.4,2019-11-17 04:06:00,2019-11-17 04:06:00,0.1
-13.700000000000001,135.1,153.5,13.95,20.4,11,345.67,356.4,2019-12-28 01:15:00,2019-12-28 04:36:00,0.2
-13.700000000000001,136.20000000000002,287.1,9.57,35.6,30,343.98,367.0,2019-09-08 04:20:00,2019-12-16 05:00:00,0.3
-13.700000000000001,136.25,4.9,2.45,2.8,2,338.4,338.6,2019-11-21 04:30:00,2019-11-21 04:30:00,0.0
-13.700000000000001,136.65,174.7,11.65,41.6,15,341.86,367.0,2019-09-09 04:02:00,2019-10-15 04:24:00,0.2
-13.700000000000001,136.70000000000002,49.7,16.57,34.8,3,338.43,348.3,2019-10-14 04:42:00,2019-10-16 04:06:00,0.1
-13.700000000000001,141.55,10.7,5.35,5.9,2,336.9,337.5,2019-10-18 03:30:00,2019-10-18 03:30:00,0.0
-13.700000000000001,141.6,189.1,15.76,41.8,12,343.16,367.0,2019-10-17 16:36:00,2019-10-18 03:30:00,0.2
-13.700000000000001,142.9,328.8,19.34,110.1,17,340.16,362.9,2019-12-17 15:48:00,2019-12-20 03:48:00,0.4
-13.700000000000001,142.95000000000002,339.2,11.7,31.9,29,344.74,367.0,2019-12-16 03:18:00,2019-12-18 04:24:00,0.4
-13.700000000000001,143.0,117.6,9.05,27.0,13,338.14,349.2,2019-12-14 01:03:00,2019-12-17 04:42:00,0.1
-13.700000000000001,143.05,59.5,8.5,15.2,7,334.97,349.1,2019-12-14 15:06:00,2019-12-18 04:24:00,0.1
-13.700000000000001,143.1,211.8,7.06,22.4,30,339.79,349.5,2019-12-16 03:18:00,2019-12-18 04:24:00,0.2
-13.700000000000001,143.15,674.4,8.33,40.8,81,338.17,367.0,2019-10-08 03:12:00,2019-12-18 15:30:00,0.8
-13.700000000000001,143.20000000000002,93.5,4.25,9.1,22,327.8,367.0,2019-10-05 04:12:00,2019-12-18 15:30:00,0.1
-13.700000000000001,143.25,103.7,6.48,11.7,16,344.46,367.0,2019-10-11 04:00:00,2019-10-14 15:48:00,0.1
-13.65,129.85,984.9,9.75,63.9,101,340.66,367.0,2019-10-13 05:00:00,2019-10-21 04:12:00,1.1
-13.65,129.9,864.2,41.15,202.4,21,346.98,367.0,2019-10-19 04:48:00,2019-10-20 04:30:00,1.0
-13.65,130.0,400.5,12.52,44.7,32,345.49,367.0,2019-09-19 04:14:00,2019-11-18 02:05:00,0.4
-13.65,130.05,300.9,7.72,22.4,39,335.52,367.0,2019-10-04 04:30:00,2019-12-08 01:40:00,0.3
-13.65,130.1,156.0,9.18,33.0,17,325.53,351.9,2019-09-10 14:00:00,2019-12-16 05:00:00,0.2
-13.65,130.15,52.4,4.37,8.2,12,330.32,341.5,2019-12-14 16:48:00,2019-12-18 04:24:00,0.1
-13.65,130.65,299.7,59.94,126.7,5,351.62,367.0,2019-09-12 04:23:00,2019-09-12 04:46:00,0.3
-13.65,130.70000000000002,8.0,8.0,8.0,1,347.0,347.0,2019-10-02 05:06:00,2019-10-02 05:06:00,0.0
-13.65,130.8,20.7,20.7,20.7,1,348.6,348.6,2019-11-19 05:06:00,2019-11-19 05:06:00,0.0
-13.65,130.85,470.9,11.49,93.0,41,325.44,367.0,2019-11-17 04:06:00,2019-11-18 16:36:00,0.5
-13.65,130.9,55.8,13.95,44.6,4,328.52,342.0,2019-11-17 16:54:00,2019-11-19 01:09:00,0.1
-13.65,131.35,1907.5,25.43,303.2,75,333.79,367.0,2019-11-08 13:42:00,2020-01-30 17:06:00,2.1
-13.65,131.4,292.3,26.57,70.8,11,322.86,367.0,2019-11-08 16:24:00,2019-11-19 13:24:00,0.3
-13.65,131.70000000000002,5.4,5.4,5.4,1,340.4,340.4,2019-12-09 05:30:00,2019-12-09 05:30:00,0.0
-13.65,131.75,9.3,9.3,9.3,1,337.9,337.9,2019-12-11 04:54:00,2019-12-11 04:54:00,0.0
-13.65,132.3,7.4,7.4,7.4,1,330.7,330.7,2019-12-25 03:54:00,2019-12-25 03:54:00,0.0
-13.65,132.35,1109.7,55.48,327.9,20,339.42,374.6,2019-12-15 04:35:00,2019-12-24 04:29:00,1.2
-13.65,132.4,153.1,11.78,50.8,13,342.58,367.0,2019-12-13 04:18:00,2019-12-15 05:18:00,0.2
-13.65,132.55,22.0,7.33,11.0,3,342.73,351.5,2019-12-25 03:54:00,2019-12-26 05:12:00,0.0
-13.65,132.6,327.1,21.81,105.7,15,336.9,367.0,2019-12-14 16:48:00,2019-12-26 05:12:00,0.4
-13.65,132.65,83.0,16.6,27.2,5,348.56,367.0,2019-12-24 04:12:00,2019-12-26 05:12:00,0.1
-13.65,132.70000000000002,1655.4,55.18,237.3,30,352.09,369.8,2019-12-23 04:30:00,2019-12-26 05:12:00,1.9
-13.65,132.75,805.2,14.38,56.3,56,337.38,367.0,2019-12-23 15:36:00,2019-12-26 16:24:00,0.9
-13.65,132.8,279.5,13.31,81.2,21,348.97,367.0,2019-12-26 01:28:00,2019-12-26 05:12:00,0.3
-13.65,133.05,21.5,10.75,20.3,2,315.4,325.7,2019-11-28 16:48:00,2019-11-29 01:46:00,0.0
-13.65,134.05,73.9,73.9,73.9,1,338.1,338.1,2019-11-07 05:12:00,2019-11-07 05:12:00,0.1
-13.65,134.1,1258.0,38.12,231.5,33,332.35,367.0,2019-11-06 13:54:00,2019-11-07 03:54:00,1.4
-13.65,134.15,392.2,12.26,68.5,32,333.55,367.0,2019-11-06 17:00:00,2019-11-08 16:24:00,0.4
-13.65,134.3,308.8,25.73,47.0,12,356.48,367.0,2019-10-21 04:12:00,2019-10-21 04:12:00,0.3
-13.65,134.35,292.4,20.89,146.3,14,333.99,367.0,2019-09-05 05:17:00,2019-11-08 16:24:00,0.3
-13.65,134.4,1.0,1.0,1.0,1,305.5,305.5,2019-11-06 17:00:00,2019-11-06 17:00:00,0.0
-13.65,134.45000000000002,52.4,5.82,22.4,9,334.33,354.1,2019-12-07 15:36:00,2019-12-08 04:29:00,0.1
-13.65,134.55,15.3,5.1,11.6,3,318.97,338.7,2019-11-06 17:00:00,2019-11-07 03:54:00,0.0
-13.65,135.70000000000002,25.6,25.6,25.6,1,336.8,336.8,2019-09-01 04:41:00,2019-09-01 04:41:00,0.0
-13.65,135.75,116.2,10.56,33.1,11,337.91,351.7,2019-09-01 04:41:00,2019-09-02 04:33:00,0.1
-13.65,136.20000000000002,11.2,5.6,5.6,2,339.95,341.1,2019-12-16 05:00:00,2019-12-16 05:00:00,0.0
-13.65,142.0,5.2,5.2,5.2,1,331.4,331.4,2019-09-26 03:42:00,2019-09-26 03:42:00,0.0
-13.65,142.05,3.9,3.9,3.9,1,332.7,332.7,2019-12-25 03:54:00,2019-12-25 03:54:00,0.0
-13.65,142.70000000000002,240.2,15.01,46.3,16,342.04,352.1,2019-12-03 04:06:00,2019-12-06 03:06:00,0.3
-13.65,142.8,143.7,28.74,92.0,5,334.66,341.8,2019-12-23 03:46:00,2019-12-24 04:12:00,0.2
-13.65,142.85,53.2,17.73,20.6,3,337.47,352.1,2019-12-22 00:14:00,2019-12-22 04:48:00,0.1
-13.65,142.9,730.0,15.87,59.2,46,339.58,367.0,2019-12-18 04:24:00,2019-12-25 03:54:00,0.8
-13.65,142.95000000000002,625.7,21.58,74.7,29,342.23,356.0,2019-12-13 04:18:00,2019-12-25 12:59:00,0.7
-13.65,143.0,359.0,16.32,76.4,22,336.42,354.2,2019-12-13 04:18:00,2019-12-17 15:48:00,0.4
-13.65,143.05,181.3,8.24,30.0,22,337.99,353.3,2019-09-02 04:33:00,2019-12-14 04:00:00,0.2
-13.65,143.1,1019.5,30.89,204.1,33,343.12,367.0,2019-12-16 03:18:00,2019-12-17 15:48:00,1.1
-13.65,143.15,2299.6,25.55,306.4,90,343.04,368.4,2019-12-16 00:51:00,2019-12-19 04:06:00,2.6
-13.65,143.20000000000002,17.4,2.9,5.5,6,318.18,335.3,2019-12-18 15:30:00,2019-12-18 15:56:00,0.0
-13.600000000000001,129.8,14.4,7.2,7.2,2,340.8,342.0,2019-10-07 05:12:00,2019-10-07 05:12:00,0.0
-13.600000000000001,129.85,37.0,18.5,18.5,2,340.85,344.3,2019-10-13 05:00:00,2019-10-13 05:00:00,0.0
-13.600000000000001,129.95000000000002,135.5,6.45,21.7,21,336.38,354.4,2019-09-17 04:52:00,2019-10-19 04:48:00,0.2
-13.600000000000001,130.0,1084.1,13.38,89.8,81,339.13,367.0,2019-09-14 05:48:00,2019-12-31 01:46:00,1.2
-13.600000000000001,130.05,895.3,63.95,249.7,14,342.51,382.6,2019-09-11 05:18:00,2019-10-04 04:30:00,1.0
-13.600000000000001,130.1,2240.1,28.0,226.3,80,344.85,379.5,2019-09-11 05:05:00,2019-12-10 01:28:00,2.5
-13.600000000000001,130.15,318.6,7.24,36.7,44,332.88,367.0,2019-09-13 17:15:00,2019-09-24 01:58:00,0.4
-13.600000000000001,130.4,22.1,22.1,22.1,1,322.0,322.0,2019-09-24 01:58:00,2019-09-24 01:58:00,0.0
-13.600000000000001,130.45000000000002,39.8,19.9,38.7,2,311.35,320.1,2019-11-09 02:11:00,2019-12-18 17:12:00,0.0
-13.600000000000001,130.70000000000002,153.1,17.01,44.0,9,355.89,367.0,2019-09-15 04:54:00,2019-10-12 05:18:00,0.2
-13.600000000000001,131.0,555.3,61.7,142.5,9,343.22,367.0,2019-12-02 04:24:00,2019-12-02 04:24:00,0.6
-13.600000000000001,132.20000000000002,336.3,16.01,69.7,21,332.67,367.0,2019-09-01 04:52:00,2019-09-11 16:12:00,0.4
-13.600000000000001,132.25,83.1,6.39,23.0,13,327.57,367.0,2019-09-12 13:48:00,2019-09-14 04:08:00,0.1
-13.600000000000001,132.35,126.5,5.27,20.6,24,332.72,367.0,2019-12-13 04:18:00,2019-12-16 05:00:00,0.1
-13.600000000000001,132.4,75.6,5.04,9.0,15,336.96,356.5,2019-12-13 04:18:00,2019-12-15 05:18:00,0.1
-13.600000000000001,132.55,91.7,7.05,20.7,13,333.6,367.0,2019-12-24 17:00:00,2019-12-26 05:12:00,0.1
-13.600000000000001,132.6,305.0,16.05,94.8,19,346.15,367.0,2019-12-25 03:54:00,2019-12-26 05:12:00,0.3
-13.600000000000001,134.1,244.5,16.3,102.5,15,320.17,354.7,2019-11-06 13:54:00,2019-11-08 05:12:00,0.3
-13.600000000000001,134.15,222.0,13.06,65.4,17,335.86,367.0,2019-11-06 04:29:00,2019-11-09 04:54:00,0.2
-13.600000000000001,134.35,164.4,8.65,26.3,19,337.02,349.7,2019-09-03 04:14:00,2019-09-24 04:20:00,0.2
-13.600000000000001,135.55,230.9,11.0,28.1,21,336.62,352.2,2019-12-14 04:00:00,2019-12-18 04:24:00,0.3
-13.600000000000001,135.6,433.2,8.17,46.9,53,336.96,367.0,2019-12-16 05:00:00,2019-12-25 05:12:00,0.5
-13.600000000000001,135.65,129.5,6.82,20.5,19,330.61,349.5,2019-12-19 16:39:00,2019-12-26 05:12:00,0.1
-13.600000000000001,135.70000000000002,16.3,8.15,11.9,2,339.65,340.8,2019-09-01 04:52:00,2019-09-01 04:52:00,0.0
-13.600000000000001,135.75,97.1,9.71,29.5,10,342.92,367.0,2019-09-01 04:41:00,2019-09-01 04:52:00,0.1
-13.600000000000001,142.0,419.9,10.24,82.5,41,344.46,367.0,2019-09-24 04:20:00,2019-12-20 03:48:00,0.5
-13.600000000000001,142.05,113.5,6.31,21.4,18,339.24,367.0,2019-09-24 04:20:00,2019-12-25 03:54:00,0.1
-13.600000000000001,142.1,201.8,25.22,65.3,8,337.05,367.0,2019-12-06 04:41:00,2019-12-07 04:30:00,0.2
